,ORDER_ID,COMPANY_ID,SERVICE_LINE,DRIVER_TYPE,WEIGHT_LBS,VOLUME_IN3,EXPENSE,PICKUP_ZIP,DELIVERY_ZIP
5671,105672,746,1,commander,1.0,1.0,16.82,15217,15220
5672,105673,1346,1,agent,5.0,3375.0,12.45,98122,98104
5673,105674,1257,1,agent,7.0,8.0,37.31,94546,94577
5674,105675,1069,2,agent,90.0,81000.0,0.0,75063,77072
5675,105676,589,1,commander,25.0,4959.0,270.8,77054,76104
5676,105677,987,1,commander,1.0,1.0,59.35,10707,11209
5677,105678,1146,1,commander,15.0,1728.0,21.46,90016,90013
5678,105679,1127,2,agent,125.0,5000.0,323.96,90638,91791
5679,105680,1257,1,agent,7.0,8.0,57.25,94551,94577
5680,105681,987,1,commander,1.0,1.0,66.17,10707,11758
5681,105682,1257,1,agent,2.0,8.0,33.68,94545,94577
5682,105684,957,1,agent,5.0,864.0,117.5,10022,07039
5683,105683,1291,1,agent,100.0,25000.0,347.2,07740,19468
5684,105685,451,1,agent,1.0,1.0,34.32,34471,34471
5685,105686,715,1,commander,1.0,2.0,31.17,98177,98134
5686,105687,1115,1,commander,1.0,3375.0,120.72,29651,30318
5687,105688,1056,1,commander,1.0,1.0,44.41,91730,91010
5688,105689,316,1,commander,2.0,576.0,33.74,75261,75261
5689,105690,917,1,commander,25.0,3600.0,179.9,20175,21204
5690,105691,982,1,commander,5.0,48.0,113.47,33138,33414
5691,105692,316,1,commander,1.0,495.0,38.39,30337,30337
5692,105693,987,1,commander,1.0,1.0,84.6,10707,11220
5693,105694,957,1,commander,15.0,2592.0,68.65,10019,07039
5694,105695,1290,1,commander,5.0,125.0,200.78,19403,20190
5695,105696,982,1,commander,10.0,512.0,39.23,33133,33316
5696,105697,348,1,commander,30.0,3168.0,36.2,77598,77063
5697,105698,668,1,agent,2.0,192.0,329.25,78229,77550
5698,105699,433,1,agent,1.0,1.0,30.75,98004,98155
5699,105700,917,1,agent,25.0,5525.0,454.54,76508,75063
5700,105701,316,2,agent,30.0,3800.0,220.1,92831,90045
5701,105702,1056,1,commander,1.0,1.0,94.13,91730,90404
5702,105703,193,1,agent,12.0,3456.0,20.9,33172,33122
5703,105704,573,1,agent,1.0,1.0,0.0,92392,92376
5704,105705,580,1,commander,30.0,7360.0,157.29,27513,24521
5705,105706,746,1,commander,1.0,1.0,24.02,15217,15220
5706,105707,1245,1,agent,1.0,1000.0,25.8,94609,94621
5707,105708,944,1,commander,1.0,1.0,34.24,92626,92675
5708,105709,667,1,agent,1.0,1.0,37.2,94539,94566
5709,105710,179,1,agent,45.0,7776.0,61.5,76508,75231
5710,105711,573,1,commander,1.0,1.0,0.0,92562,92562
5711,105712,667,1,agent,1.0,1.0,41.8,94402,94121
5712,105713,1045,1,agent,1.0,1.0,26.95,07083,07608
5713,105714,573,1,agent,1.0,1.0,0.0,92376,92880
5714,105715,1176,1,agent,15.0,3080.0,63.14,74104,74017
5715,105716,785,1,commander,20.0,6144.0,255.87,32803,33967
5716,105717,320,1,commander,3.0,432.0,24.2,60611,60131
5717,105718,573,1,commander,1.0,1.0,0.0,92562,92592
5718,105719,785,1,commander,60.0,5184.0,144.86,32803,33606
5719,105720,573,1,agent,1.0,1.0,0.0,92880,92860
5720,105721,573,1,agent,1.0,1.0,0.0,92860,92860
5721,105722,987,1,commander,1.0,1.0,46.15,10707,10549
5722,105723,957,1,agent,5.0,864.0,208.04,12110,07039
5723,105724,811,2,agent,188.0,15326.0,87.38,44143,44135
5724,105725,1346,1,agent,5.0,3375.0,13.8,98122,98104
5725,105726,316,1,commander,60.0,16875.0,57.16,75261,76051
5726,105727,715,1,commander,1.0,1.0,53.0,98034,98134
5727,105728,715,1,commander,1.0,1.0,41.81,98208,98134
5728,105729,1166,1,commander,60.0,9408.0,209.67,19403,21201
5729,105730,987,1,commander,1.0,1.0,100.7,10707,11751
5730,105731,869,1,commander,68.0,11413.0,38.36,97301,97330
5731,105732,1242,1,commander,4.0,160.0,55.11,91505,92705
5732,105733,1127,1,agent,25.0,1000.0,31.25,90638,92706
5733,105734,909,1,commander,5.0,2880.0,43.14,30096,30344
5734,105735,573,1,agent,1.0,1.0,0.0,92860,92881
5735,105736,1127,1,agent,25.0,1000.0,22.0,90638,91791
5736,105737,1174,1,commander,48.0,6912.0,27.18,91941,92111
5737,105738,1242,1,commander,22.0,1350.0,44.67,92705,92868
5738,105739,1056,1,commander,1.0,1.0,25.52,91730,92376
5739,105740,982,1,commander,60.0,3072.0,21.83,33143,33143
5740,105741,573,1,commander,1.0,1.0,0.0,92592,92582
5741,105742,573,1,agent,1.0,1.0,153.52,92881,92503
5742,105743,149,1,commander,4.0,4320.0,99.32,90746,90045
5743,105744,800,1,agent,1.0,1.0,156.47,95363,95834
5744,105745,435,1,commander,1.0,1.0,26.7,98029,98004
5745,105746,1056,1,commander,1.0,1.0,121.07,91730,91387
5746,105747,1140,1,commander,15.0,8000.0,71.57,60048,60515
5747,105748,1026,1,agent,1.0,1.0,0.0,47907,47905
5748,105749,1026,1,agent,2.0,2.0,108.9,47906,47905
5749,105750,1174,1,commander,45.0,5328.0,46.37,92064,92123
5750,105751,149,1,commander,2.205,528.0,120.33,06801,11430
5751,105752,1056,1,commander,1.0,1.0,24.56,91730,91767
5752,105753,1174,1,commander,20.0,7344.0,26.7,92111,92130
5753,105754,149,1,agent,55.116,10848.247679999999,372.78,93246,90045
5754,105755,573,1,commander,1.0,1.0,0.0,92582,92555
5755,105756,680,1,commander,1.0,1.0,121.4,92270,92675
5756,105757,1056,1,commander,1.0,1.0,67.83,91730,90232
5757,105759,367,1,commander,8.0,720.0,220.14,98032,97230
5758,105758,1026,1,agent,5.0,1000.0,33.19,63110,63103
5759,105760,1345,1,agent,40.0,1280.0,273.0,76522,75701
5760,105762,371,1,agent,1.0,1.0,220.21,95963,95834
5761,105764,667,1,agent,1.0,1.0,187.82,95973,95834
5762,105763,371,1,agent,1.0,1.0,38.42,95965,95973
5763,105765,1026,1,agent,5.0,1000.0,0.0,63110,63103
5764,105761,371,1,agent,1.0,1.0,43.35,95901,95965
5765,105767,149,1,agent,26.455,17328.0,83.66,85034,85034
5766,105766,667,1,agent,1.0,1.0,32.1,94566,94588
5767,105768,1242,1,commander,30.0,1918.0,23.12,92705,92637
5768,105770,667,1,agent,1.0,1.0,127.5,94121,95834
5769,105771,945,2,agent,350.0,40824.0,36.3,83634,83705
5770,105769,811,1,agent,4.0,1536.0,0.0,44143,45226
5771,105772,320,1,commander,5.0,1000.0,22.8,77024,77071
5772,105773,193,1,commander,2.0,648.0,37.77,33018,33122
5773,105774,1056,1,commander,1.0,1.0,42.23,91730,91755
5774,105775,107,1,commander,6.0,375.0,39.62,94602,94583
5775,105776,573,1,commander,1.0,1.0,0.0,92555,92506
5776,105777,1114,1,agent,1.0,1.0,86.25,94558,95204
5777,105778,435,1,commander,3.0,3.0,21.46,98029,98004
5778,105779,982,1,commander,20.0,1024.0,77.88,33138,33143
5779,105781,667,1,agent,1.0,1.0,176.8,94577,95834
5780,105780,667,1,agent,1.0,1.0,45.8,94564,94577
5781,105782,320,1,commander,5.0,1000.0,24.68,33133,33130
5782,105783,107,1,commander,6.0,375.0,21.93,94602,94583
5783,105784,667,1,agent,1.0,1.0,141.91,94531,95834
5784,105785,987,1,commander,2.0,2.0,93.87,10707,11709
5785,105786,1056,1,commander,1.0,1.0,162.23,91730,93023
5786,105787,573,1,commander,1.0,1.0,201.4,92506,92503
5787,105788,907,1,commander,4.0,3840.0,84.02,33315,33478
5788,105789,1268,1,commander,92.0,22080.0,89.34,80011,80501-3129
5789,105790,980,1,agent,3.0,3.0,45.5,11212,11203
5790,105791,1303,1,agent,30.0,15625.0,139.77,46514,46818
5791,105792,662,1,agent,10.0,125.0,27.0,85741,85741
5792,105793,371,1,commander,1.0,1.0,83.59,94534,95834
5793,105794,193,1,agent,15.0,1760.0,146.85,11434,11430
5794,105795,746,1,agent,1.0,1.0,26.4,15206,15220
5795,105796,980,1,commander,20.0,2744.0,47.38,11501,7608
5796,105797,1326,1,commander,1.0,1.0,15.16,14221,14214
5797,105798,193,1,commander,16.0,2288.0,102.19,92606,90045
5798,105799,1326,1,commander,1.0,1.0,14.65,14224,14214
5799,105800,1026,1,agent,10.0,2000.0,0.0,63110,63103
5800,105801,1026,1,agent,5.0,1000.0,0.0,63110,63103
5801,105802,1026,1,agent,1.0,1.0,0.0,63110,63103
5802,105803,1026,1,agent,5.0,1000.0,0.0,63110,63103
5803,105804,662,1,agent,10.0,125.0,13.95,78539,78577
5804,105805,371,1,commander,1.0,1.0,94.13,95945,95834
5805,105806,917,1,commander,15.0,3750.0,143.16,19107,07030
5806,105807,1127,1,agent,25.0,1000.0,24.25,90638,92706
5807,105808,980,1,agent,3.0,3.0,86.7,11212,7608
5808,105809,107,1,commander,6.0,375.0,28.61,94602,94118
5809,105810,1127,1,agent,25.0,1000.0,27.5,90638,91791
5810,105811,589,1,commander,1.0,1.0,18.09,77090,77030
5811,105812,662,1,agent,1.0,84.0,39.76,30004,30322
5812,105813,982,1,commander,30.0,1536.0,72.25,33138,33140
5813,105814,589,1,commander,1.0,1.0,31.33,77090,77030
5814,105815,1268,2,agent,171.0,56304.0,62.4,80011,80138
5815,105816,1127,1,agent,1.0,1.0,53.4,92706,90638
5816,105817,1166,1,commander,40.0,9408.0,122.39,32806,33559
5817,105818,1076,1,commander,5.0,1.0,53.48,97030,97233
5818,105819,1146,1,commander,40.0,162.0,329.26,92335,93704
5819,105820,1127,1,agent,25.0,1000.0,344.76,90638,92706
5820,105821,1056,1,commander,1.0,1.0,60.33,91730,90046
5821,105822,980,1,commander,1.0,189.75,79.54,11501,11794
5822,105823,980,1,commander,20.0,2744.0,240.21,11501,19123
5823,105824,157,1,agent,1.0,1.0,123.46,35124,35758
5824,105825,917,1,commander,50.0,2000.0,409.81,20175,07039
5825,105826,1314,1,commander,30.0,980.0,149.75,33559,33827
5826,105827,680,1,commander,1.0,1.0,29.8,92399,92346
5827,105828,1056,1,commander,1.0,1.0,61.4,91730,90046
5828,105829,149,1,agent,1.102,715.0,158.64,80916,80249
5829,105830,436,1,agent,0.5,0.125,28.88,98101,98104
5830,105831,570,1,commander,5.0,1936.0,116.49,98405,98520
5831,105832,1172,1,commander,10.0,2880.0,26.94,95691,95816
5832,105833,1242,1,commander,30.0,3168.0,26.4,92806,92801
5833,105834,1245,1,agent,1.0,1000.0,57.64,94609,94621
5834,105835,195,2,commander,52.0,23694.0,112.83,92821,90045
5835,105836,667,1,agent,1.0,1.0,59.01,94920,94402
5836,105837,869,1,agent,24.0,3375.0,217.8,97227,97701
5837,105838,680,1,commander,1.0,1.0,75.16,92234,92346
5838,105839,680,1,commander,1.0,1.0,46.97,92220,92346
5839,105840,680,1,commander,1.0,1.0,30.11,92220,92346
5840,105841,1242,1,commander,4.0,80.0,85.05,92705,91505
5841,105842,1345,1,agent,80.0,2560.0,324.0,76522,75701
5842,105843,715,1,commander,1.0,1.0,50.85,98055,98134
5843,105844,451,1,agent,1.0,1.0,39.05,34491,34471
5844,105845,715,1,commander,1.0,1.0,55.08,98208,98134
5845,105846,715,1,commander,1.0,1.0,27.84,98104,98134
5846,105847,917,1,commander,50.0,7800.0,40.06,44106,44111
5847,105848,680,1,commander,2.0,2.0,36.93,92223,92346
5848,105849,1288,1,commander,20.0,98.0,103.85,94598,94304
5849,105850,1060,2,agent,100.0,46656.0,128.4,80112,80249
5850,105851,1242,1,commander,54.0,7768.0,89.03,92705,92592
5851,105852,1174,1,commander,12.0,1728.0,66.05,91941,92069
5852,105854,1257,1,agent,1.0,125.0,23.88,95119,95123
5853,105853,980,1,agent,3.0,3.0,350.75,11212,19123
5854,105855,917,1,agent,50.0,11050.0,568.17,20175,06030
5855,105857,1326,1,commander,10.0,2.0,43.1,14224,14214
5856,105856,1326,1,commander,6.0,2.0,41.25,14228,14214
5857,105858,193,1,agent,2.0,480.0,181.67,76240,75261
5858,105859,1174,1,commander,12.0,1728.0,48.97,92024,91942
5859,105860,179,1,commander,1.0,1.0,162.8,75701,75231
5860,105861,1056,1,commander,1.0,1.0,80.43,90046,91730
5861,105862,1166,1,commander,60.0,9072.0,599.9,19403,14216
5862,105863,1056,1,commander,1.0,1.0,85.7,91730,91606
5863,105864,1245,1,agent,1.0,1000.0,34.8,94087,95131
5864,105865,715,1,commander,1.0,1.0,28.37,98166,98134
5865,105866,131,1,commander,5.0,1000.0,132.19,35233,30067
5866,105867,371,1,commander,1.0,1.0,49.34,95762,95834
5867,105868,909,1,commander,5.0,3456.0,46.16,30096,30344
5868,105869,1186,1,commander,1.0,5832.0,45.22,92029,92121
5869,105870,573,1,agent,1.0,1.0,49.43,92555,92503
5870,105871,1127,1,agent,25.0,1000.0,21.75,90638,92706
5871,105872,107,1,commander,2.0,125.0,63.13,94128,94143
5872,105873,1163,1,agent,1.0,1.0,0.0,56501,55112
5873,105874,1163,1,agent,1.0,1.0,420.69,56601,55112
5874,105875,1297,1,agent,15.0,2880.0,316.2,49503,60657
5875,105876,869,1,commander,22.0,4608.0,89.86,97227,97330
5876,105877,589,1,commander,90.0,14877.0,241.36,76104,77054
5877,105878,107,1,commander,2.0,125.0,29.8,95350,94583
5878,105879,667,1,agent,1.0,1.0,119.7,94564,94577
5879,105880,667,1,agent,1.0,1.0,133.33,94531,94577
5880,105881,1127,1,agent,25.0,1000.0,30.75,90638,91791
5881,105882,371,1,agent,1.0,1.0,182.9,95965,95834
5882,105883,107,1,commander,2.0,125.0,22.17,95350,94583
5883,105884,917,1,agent,50.0,7800.0,352.75,67206,66220
5884,105885,1072,1,commander,10.0,1440.0,173.31,33762,33982
5885,105886,573,1,commander,1.0,1.0,30.79,92860,92503
5886,105887,573,1,commander,1.0,1.0,51.99,92376,92503
5887,105888,573,1,commander,1.0,1.0,32.15,92881,92503
5888,105889,573,1,commander,1.0,1.0,27.75,92860,92503
5889,105890,391,1,agent,1.0,1.0,103.4,94941,95816
5890,105891,573,1,commander,1.0,1.0,70.61,92592,92503
5891,105892,573,1,commander,1.0,1.0,75.76,92562,92503
5892,105893,573,1,commander,1.0,1.0,62.91,92562,92503
5893,105894,573,1,commander,1.0,1.0,47.8,92582,92503
5894,105895,668,1,commander,50.0,5832.0,318.43,78229,75235
5895,105896,107,1,commander,2.0,125.0,188.12,95350,94118
5896,105897,800,1,commander,1.0,1.0,154.29,95363,95834
5897,105898,107,1,agent,2.0,125.0,332.42,93721,94583
5898,105899,371,1,agent,1.0,1.0,444.0,95531,96001
5899,105900,1303,1,agent,30.0,13920.0,519.21,46545,42103
5900,105901,1309,1,commander,5.0,72.0,171.06,95864,89703
5901,105902,1127,1,agent,25.0,1000.0,23.5,90638,92706
5902,105903,1127,1,agent,25.0,1000.0,29.5,90638,91791
5903,105904,869,1,commander,22.0,4608.0,106.43,97227,97330
5904,105905,448,1,commander,10.0,5832.0,28.42,92123,91910
5905,105906,589,1,commander,0.5,90.0,63.96,77090,77030
5906,105907,96,1,commander,1.0,1215.0,333.04,32827,33054
5907,105908,157,1,agent,44.0,1.0,733.79,38118,37924
5908,105909,1301,1,agent,25.0,14616.0,826.81,70520,78204
5909,105910,1186,1,commander,1.0,64.0,49.22,92029,92121
5910,105911,214,1,agent,15.0,13824.0,140.27,48202,48108
5911,105912,933,1,commander,1.0,1.0,140.22,93551,91304
5912,105913,1072,1,commander,5.0,125.0,119.42,33762,33982
5913,105914,107,1,commander,5.0,112.0,85.66,94583,94118
5914,105915,371,1,commander,1.0,1.0,70.11,95687,95834
5915,105916,980,1,commander,3.0,432.0,39.31,10940,7608
5916,105917,458,1,commander,10.0,1215.0,348.84,27409,20166
5917,105918,451,2,agent,1170.0,89856.0,279.44,32607,33607
5918,105919,980,1,commander,2.0,288.0,58.45,10940,10032
5919,105920,571,1,agent,2.0,1.0,181.76,84003,84337
5920,105921,1186,1,commander,1.0,1728.0,53.28,92029,92121
5921,105922,980,1,commander,1.0,288.0,32.57,10940,10016
5922,105923,1256,1,agent,15.0,1000.0,47.6,40209,47172
5923,105924,355,1,agent,5.0,3456.0,321.06,30294,29404
5924,105925,237,1,commander,2.0,1440.0,64.02,33136,33486
5925,105926,869,1,commander,23.0,4608.0,64.73,97227,97301
5926,105927,357,2,agent,450.0,31008.0,477.0,01085,11205
5927,105928,172,1,commander,15.0,3375.0,400.84,34606,33136
5928,105929,602,1,agent,2.0,187.5,90.84,60611,60143
5929,105930,980,1,commander,2.0,144.0,277.75,10940,19123
5930,105931,1115,1,agent,2.0,2.0,361.73,30340,37221
5931,105932,589,1,commander,2.0,90.0,46.91,77494,77030
5932,105933,1069,2,agent,750.0,675000.0,467.54,77072,75063
5933,105934,179,1,commander,15.0,3960.0,436.11,75231,77550
5934,105935,982,1,commander,10.0,512.0,27.36,33143,33138
5935,105936,107,1,commander,15.0,2744.0,434.92,94583,90024
5936,105938,987,1,commander,1.0,1.0,49.53,10707,11354
5937,105937,987,1,commander,1.0,1.0,40.48,10707,11354
5938,105939,561,1,commander,2.0,8.0,27.91,32258,32207
5939,105940,1037,1,agent,5.0,1728.0,69.0,02142,02139
5940,105941,1326,1,commander,1.0,1.0,37.77,14141,14228
5941,105942,1115,1,agent,30.0,8000.0,132.26,78727,76504
5942,105943,321,1,commander,5.0,5184.0,25.01,38118,38118
5943,105944,14,1,commander,12.0,3240.0,551.11,90045,85297
5944,105945,980,1,agent,1.0,189.75,117.12,11501,10029
5945,105946,157,1,commander,1.0,1.0,328.18,35124,39759
5946,105947,157,1,agent,4.0,1.0,132.0,47711,42064
5947,105948,231,1,commander,16.0,1920.0,31.38,33619,33606
5948,105949,157,1,commander,46.2,1.0,51.24,07052,10458
5949,105950,673,1,commander,23.0,3267.0,29.61,10016,10021
5950,105951,320,1,commander,5.0,432.0,16.07,75246,75134
5951,105952,179,1,agent,1.0,320.0,276.26,77802,78724
5952,105953,987,1,commander,1.0,1.0,43.08,10707,10549
5953,105954,320,1,agent,5.0,432.0,101.15,70458,70433
5954,105955,673,1,commander,23.0,3267.0,40.17,10016,10016
5955,105956,320,1,commander,5.0,432.0,100.51,07753,07645
5956,105957,348,1,commander,30.0,3168.0,131.15,08054,07920
5957,105958,673,1,commander,23.0,3267.0,49.1,10016,10019
5958,105959,1186,1,commander,1.0,5832.0,67.87,92029,92121
5959,105960,348,1,commander,30.0,3168.0,42.17,11030,10022
5960,105961,1326,1,agent,1.0,1.0,35.47,14103,14103
5961,105962,214,1,agent,30.0,16000.0,68.04,48108,43532
5962,105963,231,1,commander,15.0,1920.0,31.94,33647,33619
5963,105964,1140,1,commander,24.0,4608.0,54.68,60048,60141
5964,105965,1256,1,agent,14.0,1728.0,44.66,28732,28732
5965,105966,909,1,commander,5.0,1440.0,30.45,30096,30501
5966,105967,673,1,commander,23.0,3267.0,67.77,10016,07920
5967,105968,439,1,commander,5.0,1215.0,369.15,32827,33166
5968,105969,1186,1,commander,1.0,5832.0,53.86,92029,92123
5969,105970,1037,1,agent,5.0,1728.0,36.9,02142,02139
5970,105971,1115,1,commander,8.0,1.0,145.51,67211,67401
5971,105972,321,1,commander,60.0,10125.0,264.85,30354,29169
5972,105973,320,1,agent,5.0,432.0,23.68,98055,98032
5973,105974,957,1,commander,5.0,864.0,104.32,11501,07039
5974,105975,179,1,agent,5.0,125.0,17.35,75231,75230
5975,105976,673,1,commander,23.0,3267.0,121.19,10016,11501
5976,105977,673,1,commander,28.0,5625.0,42.62,10016,07039
5977,105978,1297,1,commander,10.0,864.0,173.21,60612,46573
5978,105979,157,1,commander,3.0,1.0,91.22,92507,92083-7774
5979,105980,715,1,commander,1.0,1.0,48.39,98032,98134
5980,105981,1346,1,agent,5.0,3375.0,14.1,98122,98104
5981,105982,1127,1,agent,25.0,1000.0,378.56,90638,91791
5982,105983,320,1,commander,5.0,432.0,72.06,94904,94901
5983,105984,157,1,commander,48.0,1.0,229.2,38118,35242
5984,105985,451,1,agent,1.0,1.0,25.74,32162,34785
5985,105986,1127,1,agent,25.0,1000.0,348.14,90638,92706
5986,105987,673,1,commander,23.0,3267.0,33.11,10016,07666
5987,105988,1256,1,agent,5.0,420.0,39.38,72202,72002
5988,105989,435,1,commander,3.0,3.0,30.12,98029,98004
5989,105990,435,1,commander,1.0,1.0,53.48,98059,98004
5990,105991,325,1,commander,10.0,1000.0,21.13,38115,38134
5991,105992,357,2,agent,260.0,34560.0,920.0,32955,29456
5992,105993,561,1,commander,1.0,1.0,16.39,32208,32207
5993,105994,561,1,commander,1.0,1.0,57.28,32137,32207
5994,105995,673,1,commander,23.0,3267.0,35.91,10016,07649
5995,105996,1256,1,commander,1.0,1000.0,24.12,95837,95695
5996,105997,320,1,agent,3.0,108.0,17.18,76177,76131
5997,105998,1166,2,agent,1000.0,86400.0,151.16,75495,75013
5998,105999,1115,1,agent,38.0,1728.0,171.54,46808,60606
5999,106000,1115,1,agent,1.0,1.0,44.41,46268,46268
6000,106001,987,1,commander,1.0,1.0,38.13,10469,10707
6001,106002,573,1,agent,1.0,1.0,0.0,92392,92376
6002,106003,320,1,commander,3.0,108.0,46.66,19096,19146
6003,106004,1312,1,commander,50.0,6300.0,100.73,10591,11803
6004,106005,157,1,commander,48.0,7776.0,318.32,07052,21236
6005,106006,149,2,agent,351.0,203904.0,2145.0,77338,60166
6006,106007,320,1,commander,5.0,432.0,42.9,92503,91761
6007,106008,433,1,agent,1.0,1.0,19.75,98004,98155
6008,106009,436,1,commander,0.5,0.125,40.33,98104,98122
6009,106010,944,1,commander,1.0,1.0,38.3,92626,92675
6010,106011,1268,1,commander,9.0,2853.2400000000007,27.91,80011,80138
6011,106012,1069,2,agent,60.0,54000.0,0.0,75063,77072
6012,106013,149,1,agent,10.0,3744.0,387.28,19079,11430
6013,106014,987,1,commander,1.0,1.0,29.63,10707,10024
6014,106015,1326,1,commander,1.0,1.0,54.0,14103,14103
6015,106016,573,1,agent,1.0,1.0,0.0,92376,92880
6016,106017,1140,1,agent,1.0,1000.0,128.0,60048,60491
6017,106018,1174,1,commander,60.0,8640.0,23.84,91941,92111
6018,106019,785,1,commander,30.0,6528.0,309.3,33634,33483
6019,106021,371,1,agent,1.0,1.0,49.47,95901,95965
6020,106020,1140,2,agent,264.0,44160.0,120.75,60048,60047
6021,106022,987,1,commander,1.0,1.0,57.35,10707,10026
6022,106023,1242,1,commander,10.0,2304.0,32.11,91031,91505
6023,106024,573,1,commander,1.0,1.0,0.36,92562,92562
6024,106025,1268,1,commander,4.0,2048.0,23.81,80011,80229
6025,106026,668,1,commander,15.0,1567.5,71.56,78229,78229
6026,106029,14,2,agent,1776.0,379360.0,93.0,97125,98158
6027,106027,1127,1,agent,1.0,1.0,82.47,92706,90638
6028,106028,1045,1,agent,1.0,1.0,32.9,07083,07608
6029,106030,107,1,commander,10.0,3456.0,31.63,94583,94611
6030,106031,573,1,agent,1.0,1.0,0.0,92880,92860
6031,106032,573,1,agent,1.0,1.0,0.0,92860,92860
6032,106033,316,2,agent,104.0,29768.0,598.55,86401,85043
6033,106034,678,1,commander,1.0,1.0,19.36,92663,92868
6034,106035,1293,1,commander,30.0,6912.0,158.43,33612,32806
6035,106036,1115,1,commander,1.0,1.0,89.94,60143,60143
6036,106037,371,1,agent,1.0,1.0,43.34,95965,95973
6037,106039,957,1,agent,5.0,864.0,796.72,13205,07039
6038,106038,316,1,agent,44.0,9036.0,27.65,30337,30320
6039,106040,573,1,commander,1.0,1.0,0.0,92562,92592
6040,106041,573,1,agent,1.0,1.0,0.0,92860,92881
6041,106042,1242,1,commander,1.0,56.0,81.65,91505,92705
6042,106043,1139,2,agent,180.0,61440.0,127.89,60085,60016
6043,106044,371,1,commander,1.0,1.0,66.05,95901,95834
6044,106045,917,1,commander,25.0,5525.0,192.01,28207,30071
6045,106046,987,1,commander,1.0,1.0,44.02,10707,10038
6046,106047,1056,1,commander,1.0,1.0,64.85,91730,90247
6047,106048,800,1,agent,1.0,1.0,210.31,95363,95834
6048,106049,982,1,commander,48.0,576.0,32.0,33150,33018
6049,106050,14,2,agent,1776.0,379360.0,643.25,97125,98158
6050,106051,982,1,commander,30.0,1536.0,24.83,33016,33018
6051,106052,1346,1,agent,5.0,3375.0,14.85,98122,98104
